facility_id,score
230105,55
230108,45
230110,73
230117,67
230118,84
230121,80
230130,28
230132,15
230133,44
230141,53
230142,48
230144,"Not Available"
230146,62
230151,45
230156,43
230165,18
230167,53
230174,80
230176,53
230180,46
230193,77
230195,38
230197,44
230207,64
230208,"Not Available"
230216,75
230217,60
230222,31
230227,70
230230,48
230236,56
230239,67
230241,45
230244,81
230254,55
230259,35
230264,"Not Available"
230269,42
230270,49
230273,39
230275,"Not Available"
230277,38
230279,"Not Available"
230297,38
230301,"Not Available"
230302,51
230303,61
231300,"Not Available"
231301,"Not Available"
231303,"Not Available"
231304,"Not Available"
231305,86
231306,"Not Available"
231307,"Not Available"
231308,"Not Available"
231309,"Not Available"
231310,"Not Available"
231311,"Not Available"
231312,"Not Available"
231313,"Not Available"
231314,"Not Available"
231315,"Not Available"
231316,"Not Available"
231317,"Not Available"
231318,"Not Available"
231319,"Not Available"
231320,"Not Available"
231321,55
231322,"Not Available"
231323,"Not Available"
231324,"Not Available"
231325,"Not Available"
231326,"Not Available"
231327,"Not Available"
231328,"Not Available"
231329,"Not Available"
231330,"Not Available"
231331,"Not Available"
231332,"Not Available"
231333,"Not Available"
231337,"Not Available"
231338,51
231339,"Not Available"
233300,"Not Available"
240001,31
240002,62
240004,49
240006,47
240010,36
240014,53
240018,56
240019,"Not Available"
240020,53
240022,28
240030,56
240036,26
240038,51
240040,45
240043,57
240044,54
240047,83
240050,61
240052,36
240053,69
240056,86
240057,42
240059,50
240063,36
240064,41
240066,70
240069,84
240071,73
240075,70
240076,66
240078,71
240080,54
240084,45
240088,45
240093,49
240100,66
240101,52
240104,68
240106,46
240115,51
240141,69
240166,86
240187,45
240206,"Not Available"
240207,74
240210,56
240213,61
240214,44
241300,"Not Available"
241301,"Not Available"
241302,"Not Available"
241303,"Not Available"
241304,"Not Available"
241305,"Not Available"
241306,"Not Available"
241308,"Not Available"
241309,"Not Available"
241311,"Not Available"
241312,"Not Available"
241313,"Not Available"
241314,"Not Available"
241315,"Not Available"
241316,"Not Available"
241317,"Not Available"
241318,"Not Available"
241319,"Not Available"
241320,"Not Available"
241321,"Not Available"
241322,"Not Available"
241323,"Not Available"
241325,"Not Available"
241326,"Not Available"
241327,"Not Available"
241328,"Not Available"
241329,"Not Available"
241330,"Not Available"
241332,"Not Available"
241333,"Not Available"
241334,"Not Available"
241335,"Not Available"
241336,"Not Available"
241337,"Not Available"
241338,"Not Available"
241339,"Not Available"
241340,"Not Available"
241341,"Not Available"
241342,"Not Available"
241343,"Not Available"
241344,"Not Available"
241345,"Not Available"
241346,"Not Available"
241347,"Not Available"
241348,"Not Available"
241349,"Not Available"
241350,"Not Available"
241351,"Not Available"
241353,"Not Available"
241354,"Not Available"
241355,"Not Available"
241356,"Not Available"
241357,"Not Available"
241358,"Not Available"
241359,"Not Available"
241360,"Not Available"
241361,"Not Available"
241362,"Not Available"
241363,"Not Available"
241364,"Not Available"
241365,"Not Available"
241366,"Not Available"
241367,"Not Available"
241368,"Not Available"
241369,"Not Available"
241370,"Not Available"
241371,"Not Available"
241372,"Not Available"
241373,"Not Available"
241374,"Not Available"
241375,"Not Available"
241376,"Not Available"
241377,"Not Available"
241378,62
241379,"Not Available"
241380,"Not Available"
241381,"Not Available"
243300,"Not Available"
243302,"Not Available"
250001,22
250002,92
250004,63
250006,83
250007,62
250009,37
250012,"Not Available"
250017,"Not Available"
250018,"Not Available"
250019,62
250020,"Not Available"
250025,63
250027,"Not Available"
250031,38
250034,76
250036,"Not Available"
250038,25
250040,64
250042,69
250043,45
250044,68
250048,29
250049,"Not Available"
250050,44
250057,47
250058,42
250060,"Not Available"
250061,"Not Available"
250067,73
250069,82
250072,30
250077,"Not Available"
250078,56
250081,"Not Available"
250082,25
250084,38
250085,"Not Available"
250093,45
250094,54
250095,"Not Available"
250096,50
250097,43
250099,41
250100,75
250102,30
250104,39
250117,67
250123,31
250124,7
250127,"Not Available"
250128,54
250134,"Not Available"
250136,"Not Available"
250138,27
250141,71
250151,"Not Available"
250152,"Not Available"
250162,70
250163,"Not Available"
250167,44
250168,50
25039F,"Not Available"
251300,"Not Available"
251302,"Not Available"
251304,"Not Available"
251305,"Not Available"
251306,"Not Available"
251307,"Not Available"
251308,"Not Available"
251309,"Not Available"
251312,"Not Available"
251313,"Not Available"
251314,"Not Available"
251315,"Not Available"
251316,"Not Available"
251317,"Not Available"
251318,"Not Available"
251319,"Not Available"
251320,"Not Available"
251322,"Not Available"
251323,"Not Available"
251324,"Not Available"
251325,"Not Available"
251326,"Not Available"
251327,"Not Available"
251329,"Not Available"
251330,"Not Available"
251331,"Not Available"
251333,"Not Available"
251334,"Not Available"
251335,"Not Available"
251336,"Not Available"
251337,"Not Available"
251338,"Not Available"
260001,48
260005,57
260006,37
260009,38
260011,51
260017,58
260020,49
260022,50
260023,58
260024,"Not Available"
260025,50
260027,59
26002F,"Not Available"
260032,27
260034,43
260040,11
260047,66
260048,61
260050,70
260052,58
260057,45
260059,50
260061,71
260062,35
260064,56
260065,55
260068,49
260070,"Not Available"
260074,47
260077,51
260078,28
260081,58
260085,75
260091,53
260094,24
260095,49
260096,48
260097,78
260102,64
260104,37
260105,52
260108,46
260110,78
260113,79
260119,57
260137,48
260138,57
260141,85
260142,66
260160,82
260162,35
260163,44
260175,35
260176,50
260177,85
260179,49
260180,25
260183,69
260186,78
260190,65
260191,17
260193,77
260195,53
260200,52
260209,"Not Available"
260210,"Not Available"
260214,62
260216,53
260219,34
261301,"Not Available"
261302,"Not Available"
261303,"Not Available"
261305,"Not Available"
261306,"Not Available"
261307,"Not Available"
261308,50
261309,"Not Available"
261310,"Not Available"
261311,"Not Available"
261312,"Not Available"
261313,"Not Available"
261314,"Not Available"
261315,"Not Available"
261316,"Not Available"
261317,"Not Available"
261318,"Not Available"
261319,"Not Available"
261320,"Not Available"
261321,87
261322,"Not Available"
261323,"Not Available"
261324,100
261325,"Not Available"
261327,"Not Available"
261328,"Not Available"
261329,"Not Available"
261330,"Not Available"
261331,29
261332,"Not Available"
261333,"Not Available"
261335,"Not Available"
261336,"Not Available"
261337,46
261338,"Not Available"
263301,"Not Available"
263302,"Not Available"
263303,"Not Available"
263304,"Not Available"
270003,84
270004,62
270012,50
270014,60
270017,70
270023,72
270032,52
270049,61
270051,87
270057,81
270074,"Not Available"
270086,54
270087,"Not Available"
271300,"Not Available"
271301,"Not Available"
271302,"Not Available"
271303,"Not Available"
271304,"Not Available"
271305,"Not Available"
271306,"Not Available"
271307,"Not Available"
271308,"Not Available"
271309,"Not Available"
271310,"Not Available"
271311,"Not Available"
271312,"Not Available"
271313,"Not Available"
271314,"Not Available"
271315,"Not Available"
271316,"Not Available"
271317,"Not Available"
271318,"Not Available"
271319,"Not Available"
271320,"Not Available"
271321,"Not Available"
271322,"Not Available"
271323,"Not Available"
271324,"Not Available"
271325,"Not Available"
271326,"Not Available"
271327,"Not Available"
271328,"Not Available"
271329,"Not Available"
271330,"Not Available"
271331,"Not Available"
271332,"Not Available"
271333,"Not Available"
271334,"Not Available"
271335,84
271336,78
271337,"Not Available"
271338,"Not Available"
271339,"Not Available"
271340,"Not Available"
271341,"Not Available"
271342,"Not Available"
271343,67
271344,"Not Available"
271345,"Not Available"
271346,"Not Available"
271347,73
271389,"Not Available"
280003,38
280009,64
280013,21
280020,84
280023,62
280032,53
280040,60
280060,74
280061,51
280065,50
280077,63
280081,73
280105,71
280111,66
280125,63
280127,"Not Available"
280128,"Not Available"
280129,"Not Available"
280130,70
280131,"Not Available"
280132,42
280133,"Not Available"
280134,68
280139,"Not Available"
281300,"Not Available"
281301,"Not Available"
281302,"Not Available"
281303,"Not Available"
281304,"Not Available"
281305,"Not Available"
281306,"Not Available"
281307,"Not Available"
281308,"Not Available"
281309,"Not Available"
281310,"Not Available"
281311,"Not Available"
281312,"Not Available"
281313,"Not Available"
281314,"Not Available"
281315,"Not Available"
281316,"Not Available"
281318,"Not Available"
281319,"Not Available"
281320,"Not Available"
281321,"Not Available"
281322,"Not Available"
281323,"Not Available"
281324,"Not Available"
281325,"Not Available"
281326,"Not Available"
281327,"Not Available"
281328,18
281329,"Not Available"
281330,"Not Available"
281331,"Not Available"
281332,"Not Available"
281333,"Not Available"
281334,"Not Available"
281335,"Not Available"
281336,"Not Available"
281338,"Not Available"
281339,"Not Available"
281340,"Not Available"
281341,"Not Available"
281342,"Not Available"
281343,"Not Available"
281344,"Not Available"
281345,"Not Available"
281346,"Not Available"
281347,"Not Available"
281348,"Not Available"
281349,"Not Available"
281350,"Not Available"
281351,"Not Available"
281352,"Not Available"
281353,"Not Available"
281354,"Not Available"
281355,"Not Available"
281356,"Not Available"
281357,"Not Available"
281358,"Not Available"
281359,54
281360,"Not Available"
281361,"Not Available"
281362,"Not Available"
281363,"Not Available"
281364,78
281365,"Not Available"
283300,"Not Available"
283301,"Not Available"
290001,75
290003,59
290005,77
290007,44
290008,69
290009,81
290012,"Not Available"
290019,54
29001F,"Not Available"
290021,41
290022,45
290032,59
290039,78
290041,23
290042,"Not Available"
290045,55
290046,32
290047,74
290049,84
290053,57
290054,38
290057,43
290058,"Not Available"
291300,"Not Available"
291301,"Not Available"
291302,"Not Available"
291303,"Not Available"
291304,"Not Available"
291306,"Not Available"
291307,"Not Available"
291308,"Not Available"
291309,"Not Available"
291311,"Not Available"
291312,"Not Available"
291313,"Not Available"
291314,"Not Available"
300001,56
300003,31
300005,45
300011,58
300012,46
300014,76
300017,75
300018,53
300019,64
300020,74
300023,79
300029,73
300034,72
301300,"Not Available"
301301,"Not Available"
301302,"Not Available"
301303,"Not Available"
301304,"Not Available"
301305,"Not Available"
301306,"Not Available"
301307,"Not Available"
301308,"Not Available"
301309,"Not Available"
301310,"Not Available"
301311,50
301312,"Not Available"
310001,45
310002,56
310003,63
310005,79
310006,83
310008,71
310009,74
310010,59
310011,58
310012,67
310014,64
310015,43
310016,58
310017,56
310019,40
310021,76
310022,69
310024,80
310025,75
310027,75
310028,30
310029,66
310031,"Not Available"
310032,60
310034,85
310038,69
310039,74
310040,85
310041,71
310044,62
310045,71
310047,43
310048,80
310050,77
310051,46
310052,64
310054,54
310057,72
310058,77
310060,98
310061,58
310064,76
310069,63
310070,41
310073,66
310074,88
310075,78
310076,75
310081,"Not Available"
310083,35
310084,81
310086,66
310091,53
310092,50
310096,82
310108,54
310110,81
310111,60
310112,63
310113,65
310115,21
310118,65
310119,58
310130,58
313300,"Not Available"
313302,"Not Available"
320001,19
320002,32
320003,62
320004,44
320005,36
320006,37
320009,78
320011,46
320017,66
320018,71
320021,37
320022,35
320030,"Not Available"
320033,"Not Available"
320038,5
320057,"Not Available"
320058,"Not Available"
320059,35
320060,"Not Available"
320061,37
320062,"Not Available"
320063,84
320065,42
320067,"Not Available"
320070,"Not Available"
320074,74
320084,"Not Available"
320085,43
320086,"Not Available"
320089,41
320090,43
320091,"Not Available"
321300,"Not Available"
321301,"Not Available"
321302,"Not Available"
321304,"Not Available"
321305,"Not Available"
321306,"Not Available"
321307,"Not Available"
321308,"Not Available"
321309,87
321310,78
321311,"Not Available"
330005,43
330006,53
330008,61
330009,39
330011,86
330013,10
330014,62
330019,54
330023,48
330024,43
330027,24
330028,27
330030,42
330033,80
330043,56
330044,42
330045,68
330046,48
330047,74
330049,57
330055,76
330056,41
330057,66
330058,61
330059,19
330065,66
330073,45
330074,61
330078,44
330079,54
330080,15
330084,61
330085,58
330086,"Not Available"
330090,44
330094,86
330096,58
330100,"Not Available"
330101,46
330102,38
330103,32
330104,70
330106,70
330107,60
330111,"Not Available"
330115,66
330119,63
330125,19
330126,52
330127,23
330128,35
330135,65
330136,54
330140,32
330141,62
330144,"Not Available"
330151,80
330153,45
330157,46
330158,40
330160,46
330162,77
330163,40
330164,64
330166,"Not Available"
330169,32
330175,38
330180,56
330181,85
330182,55
330184,56
330185,44
330188,59
330191,44
330193,65
330194,47
330195,47
330196,38
330197,41
330198,71
330199,67
330201,75
330202,22
330203,52
330204,41
330205,56
330208,45
330211,87
330214,75
330215,59
330218,45
330219,41
330221,69
330222,76
330223,66
330224,56
330226,45
330229,87
330231,24
330233,35
330234,59
330235,50
330236,60
330238,58
330239,57
330240,22
330241,28
330245,37
330246,77
330250,50
330259,72
33025F,"Not Available"
330261,70
330264,88
330265,14
330267,72
330270,"Not Available"
330273,63
330276,67
330277,59
330279,48
330285,36
330286,73
330304,70
330307,40
330331,50
330332,69
330350,32
330385,53
330386,39
330393,69
330394,63
330395,71
330396,53
330397,84
330399,19
330401,80
330403,"Not Available"
330405,"Not Available"
330406,"Not Available"
330409,"Not Available"
331301,"Not Available"
331302,"Not Available"
331303,"Not Available"
331304,"Not Available"
331305,"Not Available"
331307,"Not Available"
331309,"Not Available"
331310,"Not Available"
331311,55
331312,"Not Available"
331313,"Not Available"
331314,"Not Available"
331315,"Not Available"
331316,"Not Available"
331317,71
331318,"Not Available"
331319,36
331320,"Not Available"
333301,"Not Available"
340001,39
340002,65
340003,50
340004,41
340008,70
340010,58
340013,74
340014,30
340015,78
340016,74
340017,67
340020,62
340021,39
340023,59
340024,51
340027,52
340028,53
340030,69
340032,68
340039,54
340040,37
340041,58
340042,76
340047,37
340049,"Not Available"
340050,59
340051,44
340053,83
340060,46
340061,41
340064,52
340068,56
340069,62
340070,51
340071,62
340073,71
340075,41
340084,"Not Available"
340085,51
340087,68
340090,71
340091,59
340096,52
340097,59
340098,37
340099,76
340107,89
340109,33
340113,35
340114,53
340115,50
340116,68
340119,51
34011F,"Not Available"
340120,46
340123,54
340126,55
340127,54
340129,60
340130,44
340131,43
340132,50
340133,67
340141,51
340142,75
340143,58
340144,40
340145,37
340147,79
340148,"Not Available"
34014F,60
340151,41
340155,73
340156,"Not Available"
340158,78
340159,74
340166,36
340168,"Not Available"
340171,70
340173,67
340183,96
340184,47
340186,70
340187,74
340188,28
340190,100
341303,"Not Available"
341304,"Not Available"
341305,"Not Available"
341307,"Not Available"
341311,"Not Available"
341314,"Not Available"
341315,"Not Available"
341316,"Not Available"
341317,"Not Available"
341318,"Not Available"
341319,68
341320,"Not Available"
341322,73
341323,"Not Available"
341324,"Not Available"
341325,"Not Available"
341326,77
341327,"Not Available"
341328,37
341329,86
350002,76
350006,48
350011,29
350015,37
350019,41
350063,"Not Available"
350064,"Not Available"
350070,60
351300,"Not Available"
351301,"Not Available"
351302,"Not Available"
351303,"Not Available"
351304,"Not Available"
351305,"Not Available"
351306,"Not Available"
351307,"Not Available"
351308,"Not Available"
351309,"Not Available"
351310,"Not Available"
351311,"Not Available"
351312,"Not Available"
351313,"Not Available"
351314,"Not Available"
351315,"Not Available"
351316,"Not Available"
351318,"Not Available"
351319,"Not Available"
351320,"Not Available"
351321,"Not Available"
351322,"Not Available"
351323,"Not Available"
351324,"Not Available"
351325,"Not Available"
351326,"Not Available"
351327,"Not Available"
351328,"Not Available"
351329,"Not Available"
351330,"Not Available"
351331,"Not Available"
351332,"Not Available"
351333,93
351334,"Not Available"
351335,"Not Available"
351336,"Not Available"
360001,63
360002,41
360003,23
360006,38
360008,53
360009,67
360010,53
360011,53
360012,74
360013,57
360014,77
360016,53
360017,27
360020,70
360025,46
360026,40
360027,46
360029,55
360032,54
360035,58
360036,67
360037,24
360039,61
360040,50
360041,35
360044,72
360046,40
360048,71
360051,33
360054,61
360055,38
360056,35
360058,39
360059,38
360064,28
360065,48
360066,59
360068,61
36006F,"Not Available"
360070,68
360071,34
360072,63
360075,51
360076,60
360077,72
360078,59
360079,34
360080,"Not Available"
360081,38
360082,62
360084,61
360085,20
360086,49
360087,60
360089,44
360090,48
360091,56
360092,29
360095,94
360096,83
360098,59
360107,39
360109,83
360112,57
360118,48
360121,"Not Available"
360123,44
360125,"Not Available"
360131,58
360132,55
360133,49
360134,62
360137,24
360143,56
360144,49
360145,50
360147,48
360148,50
360150,63
360152,40
360155,47
360156,"Not Available"
360159,46
360161,63
360163,57
360170,39
360172,32
360174,74
360175,81
360179,68
360180,57
360185,69
360189,9
360192,70
360197,61
360203,47
360210,57
360211,43
360218,71
360230,52
360234,56
360236,50
360239,60
360245,"Not Available"
360247,"Not Available"
360259,67
360262,50
360263,"Not Available"
360266,"Not Available"
360270,"Not Available"
360276,42
360348,52
360351,"Not Available"
360352,"Not Available"
360354,19
360355,"Not Available"
360358,"Not Available"
360359,61
360360,32
360361,"Not Available"
360364,55
360365,34
360367,"Not Available"
360368,58
361300,"Not Available"
361301,"Not Available"
361302,"Not Available"
361303,"Not Available"
361304,"Not Available"
361306,"Not Available"
361307,97
361308,"Not Available"
361309,"Not Available"
361310,44
361311,"Not Available"
361312,"Not Available"
361313,"Not Available"
361314,"Not Available"
361315,"Not Available"
361316,"Not Available"
361318,45
361319,"Not Available"
361320,"Not Available"
361321,"Not Available"
361322,"Not Available"
361323,"Not Available"
361324,"Not Available"
361325,"Not Available"
361326,"Not Available"
361327,"Not Available"
361328,"Not Available"
361329,"Not Available"
361330,"Not Available"
361331,"Not Available"
361332,"Not Available"
361333,44
361334,100
363300,"Not Available"
363302,"Not Available"
363303,"Not Available"
363304,"Not Available"
363305,"Not Available"
363306,"Not Available"
363308,"Not Available"
370001,47
370002,61
370004,61
370006,32
370008,41
370013,57
370014,35
370015,"Not Available"
370016,52
370018,40
370019,35
370020,58
370022,49
370023,54
370025,41
370026,62
370028,78
370029,45
370030,25
370034,72
370037,60
370039,"Not Available"
370041,"Not Available"
370047,57
370049,72
370054,53
370056,30
370057,"Not Available"
370078,23
370083,"Not Available"
370089,41
370091,41
370093,50
370094,28
370097,92
370099,"Not Available"
370100,"Not Available"
370106,58
370112,"Not Available"
370113,66
370114,40
370139,"Not Available"
370149,64
370153,"Not Available"
370158,0
370166,"Not Available"
370170,"Not Available"
370171,54
370172,"Not Available"
370173,33
370178,"Not Available"
370180,88
370183,79
370190,"Not Available"
370192,"Not Available"
370199,"Not Available"
370201,"Not Available"
370202,56
370203,"Not Available"
370206,"Not Available"
370210,"Not Available"
370211,"Not Available"
370212,"Not Available"
370214,"Not Available"
370215,"Not Available"
370216,"Not Available"
370218,58
370220,"Not Available"
370222,"Not Available"
370225,"Not Available"
370227,38
370228,83
370229,71
370234,"Not Available"
370235,70
370236,81
370237,74
370240,"Not Available"
371300,"Not Available"
371301,"Not Available"
371302,"Not Available"
371303,"Not Available"
371304,"Not Available"
371305,"Not Available"
371306,"Not Available"
371307,"Not Available"
371309,"Not Available"
371310,"Not Available"
371311,"Not Available"
371312,"Not Available"
371313,"Not Available"
371314,"Not Available"
371316,"Not Available"
371317,"Not Available"
371318,"Not Available"
371319,"Not Available"
371320,"Not Available"
371321,"Not Available"
371322,"Not Available"
371323,"Not Available"
371324,"Not Available"
371325,"Not Available"
371326,"Not Available"
371327,"Not Available"
371328,"Not Available"
371329,"Not Available"
371330,"Not Available"
371331,"Not Available"
371332,"Not Available"
371333,"Not Available"
371334,"Not Available"
371335,"Not Available"
371336,"Not Available"
371337,"Not Available"
371338,"Not Available"
371340,"Not Available"
371341,"Not Available"
371342,"Not Available"
373300,"Not Available"
380001,52
380002,22
380004,49
380005,50
380007,12
380009,34
380014,46
380017,33
380018,22
380020,52
380021,"Not Available"
380022,75
380025,31
380027,64
380029,44
380033,46
380037,38
380038,39
380040,36
380047,37
380050,35
380051,63
380052,69
380056,35
380060,76
380061,39
380071,79
380075,55
380082,36
380089,40
380090,50
380091,85
380102,51
380103,80
381301,"Not Available"
381302,72
381303,50
381304,"Not Available"
381305,"Not Available"
381306,"Not Available"
381307,"Not Available"
381308,"Not Available"
381309,"Not Available"
381310,"Not Available"
381311,"Not Available"
381312,"Not Available"
381313,"Not Available"
381314,38
381315,"Not Available"
381316,67
381317,"Not Available"
381318,30
381319,83
381320,"Not Available"
381321,22
381322,"Not Available"
381323,75
381324,"Not Available"
381325,43
383300,"Not Available"
390001,46
390002,57
390003,42
390004,70
390006,51
390009,38
390012,49
390013,67
390016,53
390019,"Not Available"
390025,"Not Available"
390026,57
390027,65
390028,62
390030,36
390032,57
390035,78
390036,57
390037,59
390039,64
390041,54
390042,73
390044,51
390045,72
390046,63
390048,54
390049,80
390050,39
390052,75
390056,29
390057,41
390058,77
390062,"Not Available"
390063,47
390065,62
390066,60
390067,58
390068,76
390070,85
390071,76
390072,"Not Available"
390073,62
390076,53
390079,45
390081,54
390086,43
390090,43
390091,66
390093,42
390096,51
390097,54
390100,51
390101,62
390102,44
390104,"Not Available"
390107,54
390110,69
390111,86
390112,"Not Available"
390113,65
390114,39
390115,38
390116,83
390117,72
390119,75
390123,48
390125,51
390127,67
390133,34
390137,48
390138,41
390139,64
390142,60
390145,41
390146,79
390147,52
390150,64
390151,53
390153,65
390156,76
390157,56
390160,35
390162,92
390163,57
390164,44
390168,34
390173,79
390174,61
390178,45
390179,71
390180,38
390183,89
390184,"Not Available"
390185,68
390192,"Not Available"
390194,84
390195,57
390198,7
390199,50
390201,38
390203,34
390204,41
390211,68
390217,38
390219,34
390220,54
390222,55
390223,77
390225,62
390226,62
390228,43
390231,44
390233,38
390237,54
390256,41
390258,75
390265,66
390266,56
390267,56
390268,55
390270,50
390272,"Not Available"
390278,"Not Available"
390304,83
390307,"Not Available"
390312,"Not Available"
390314,"Not Available"
390316,"Not Available"
390321,"Not Available"
390322,"Not Available"
390323,"Not Available"
390324,"Not Available"
390325,"Not Available"
390326,78
390327,"Not Available"
390328,49
390329,79
390330,76
390331,"Not Available"
390332,89
390333,"Not Available"
391300,"Not Available"
391301,"Not Available"
391302,"Not Available"
391303,"Not Available"
391304,"Not Available"
391305,44
391306,"Not Available"
391307,"Not Available"
391308,"Not Available"
391309,"Not Available"
391312,"Not Available"
391313,67
391314,64
391315,"Not Available"
391316,61
391317,"Not Available"
393302,"Not Available"
393303,"Not Available"
393304,"Not Available"
393307,"Not Available"
393309,"Not Available"
400001,"Not Available"
400003,5
400004,"Not Available"
400005,36
400006,55
400007,"Not Available"
400010,"Not Available"
400011,"Not Available"
400012,"Not Available"
400013,40
400014,5
400015,"Not Available"
400016,"Not Available"
400018,"Not Available"
400019,"Not Available"
400021,7
400022,"Not Available"
400032,"Not Available"
400044,"Not Available"
400048,"Not Available"
400061,"Not Available"
400079,"Not Available"
400087,"Not Available"
400098,3
400102,"Not Available"
400103,4
400104,"Not Available"
400105,"Not Available"
400106,"Not Available"
400109,15
400110,"Not Available"
400111,"Not Available"
400112,0
400113,"Not Available"
400114,89
400115,"Not Available"
400117,"Not Available"
400118,58
400120,28
400122,"Not Available"
400123,"Not Available"
400124,"Not Available"
400125,16
400126,"Not Available"
400127,"Not Available"
400128,"Not Available"
400130,"Not Available"
400131,"Not Available"
400132,"Not Available"
400133,"Not Available"
400134,"Not Available"
400135,"Not Available"
403301,"Not Available"
410004,"Not Available"
410005,36
410006,48
410007,32
410008,68
410009,66
410010,62
410011,78
410012,35
410013,"Not Available"
420002,42
420004,37
420005,71
420007,53
420009,59
420010,69
420011,61
420015,56
420018,31
420019,"Not Available"
420020,49
420023,41
420026,30
420027,43
420030,69
420033,57
420036,71
420037,54
420038,67
420043,38
420048,54
420049,39
420051,66
420053,67
420055,52
420057,"Not Available"
420065,72
420066,"Not Available"
420067,80
420068,68
420070,43
420071,41
420072,53
420073,54
420078,74
420079,86
420080,44
420082,63
420085,76
420086,50
420087,76
420089,72
420091,86
420098,50
42009F,"Not Available"
420101,70
420102,"Not Available"
420103,59
420104,71
420105,79
420106,42
420107,43
420108,"Not Available"
420109,62
420110,83
421300,"Not Available"
421301,"Not Available"
421303,"Not Available"
421304,"Not Available"
423300,"Not Available"
430005,70
430008,55
430012,80
430013,75
430014,59
430015,85
430016,48
430027,42
430048,21
430077,25
430083,"Not Available"
430084,"Not Available"
430089,"Not Available"
430090,"Not Available"
430091,"Not Available"
430093,"Not Available"
430095,"Not Available"
430097,12
431300,"Not Available"
431301,"Not Available"
431302,"Not Available"
431305,"Not Available"
431306,"Not Available"
431307,"Not Available"
431308,"Not Available"
431309,"Not Available"
431310,"Not Available"
431311,"Not Available"
431312,"Not Available"
431313,"Not Available"
431314,"Not Available"
431315,"Not Available"
431316,"Not Available"
431317,"Not Available"
431318,"Not Available"
431319,"Not Available"
431320,"Not Available"
431321,"Not Available"
431322,"Not Available"
431323,"Not Available"
431324,"Not Available"
431325,"Not Available"
431326,"Not Available"
431327,"Not Available"
431328,"Not Available"
431329,"Not Available"
431330,"Not Available"
431331,"Not Available"
431332,"Not Available"
431333,"Not Available"
431334,"Not Available"
431335,"Not Available"
431336,"Not Available"
431337,"Not Available"
431338,"Not Available"
431339,"Not Available"
433300,"Not Available"
440001,"Not Available"
440002,54
440003,64
440006,61
440007,"Not Available"
440008,"Not Available"
440009,62
440010,"Not Available"
440011,50
440012,51
440015,42
440016,75
440017,53
440018,83
440020,67
440029,72
440030,61
440031,67
440032,"Not Available"
440033,32
440034,60
440035,41
440039,3
440040,"Not Available"
440046,62
440048,79
440049,43
440050,30
440053,18
440056,49
440057,55
440058,32
440059,51
440060,36
440061,52
440063,34
440065,96
440068,44
440072,59
440073,56
440081,63
440082,27
440084,17
440091,58
440102,43
440104,50
440109,56
440110,58
440111,36
440120,47
440125,61
440130,50
440131,45
440132,55
440137,100
440144,57
440148,"Not Available"
440150,68
440151,43
440152,28
440153,40
440156,71
440159,"Not Available"
440161,75
440173,63
440175,58
440176,77
440180,"Not Available"
440183,44
440184,61
440185,31
440187,62
440192,75
440193,59
440194,62
440197,69
440200,"Not Available"
440218,"Not Available"
440227,71
440228,57
440231,"Not Available"
440235,"Not Available"
441300,"Not Available"
441301,"Not Available"
441303,"Not Available"
441304,"Not Available"
441305,"Not Available"
441306,"Not Available"
441307,"Not Available"
441309,"Not Available"
441310,"Not Available"
441311,"Not Available"
441313,"Not Available"
441314,"Not Available"
441316,"Not Available"
441320,"Not Available"
441322,"Not Available"
443302,"Not Available"
443303,"Not Available"
450002,53
450007,83
450010,77
450011,82
450015,49
450018,37
450021,69
450023,54
450024,62
450028,56
450029,34
450032,76
450033,52
450034,59
450035,54
450039,71
450040,27
450042,50
450044,31
450046,30
450051,76
450054,65
450055,58
450056,38
450058,65
450064,74
450068,44
450072,66
450078,"Not Available"
450079,72
450080,44
450082,69
450083,57
450085,31
450087,75
450090,47
450092,49
450097,67
450099,84
450101,68
450102,69
450104,50
450107,62
450108,"Not Available"
450119,74
450124,38
450128,81
450132,65
450133,62
450135,81
450137,73
450143,"Not Available"
450144,"Not Available"
450147,50
450148,83
450152,93
450154,81
450155,"Not Available"
450162,"Not Available"
450163,69
450165,76
450176,84
450184,42
450187,88
450193,55
450194,77
450196,52
450200,39
450203,64
450209,46
450210,"Not Available"
450211,62
450213,51
450222,89
450229,62
450231,75
450235,"Not Available"
450236,69
450237,61
450241,"Not Available"
450253,"Not Available"
450271,37
450272,50
450289,58
450292,64
450324,59
450330,43
450346,79
450347,40
450348,"Not Available"
450351,85
450352,42
450358,95
450369,"Not Available"
450370,"Not Available"
450372,74
450379,80
450388,60
450389,83
450395,63
450399,"Not Available"
450400,69
450403,62
450411,15
450419,85
450422,"Not Available"
450424,75
450431,73
450447,57
450451,"Not Available"
450460,"Not Available"
450462,80
450465,40
450469,63
450475,36
450484,49
450489,"Not Available"
450498,"Not Available"
450508,25
450518,27
450537,69
450539,36
450563,90
450565,55
450571,59
450573,"Not Available"
450578,"Not Available"
450584,83
450586,"Not Available"
450587,50
450596,59
450597,87
450604,72
450605,"Not Available"
450610,21
450617,51
450634,85
450638,68
450639,64
450641,40
450643,53
450644,51
450647,64
450651,76
450653,59
450654,65
450656,68
450658,"Not Available"
450659,86
450661,60
450662,84
450668,42
450669,88
450670,70
450672,60
450674,72
450675,71
450677,75
450678,37
450684,33
450686,35
450688,81
45068F,"Not Available"
450690,"Not Available"
450694,22
450697,59
450698,19
