facility_id,score
261309,145
261310,119
261311,152
261312,115
261313,"Not Available"
261314,82
261315,"Not Available"
261316,134
261317,118
261318,258
261319,140
261320,92
261321,120
261322,89
261323,92
261324,112
261325,68
261327,"Not Available"
261328,"Not Available"
261329,105
261330,121
261331,114
261332,87
261333,"Not Available"
261335,124
261336,117
261337,153
261338,93
263301,"Not Available"
263302,"Not Available"
263303,"Not Available"
263304,"Not Available"
270003,155
270004,181
270012,176
270014,150
270017,122
270023,114
270032,105
270049,132
270051,182
270057,175
270074,"Not Available"
270086,106
270087,"Not Available"
271300,"Not Available"
271301,90
271302,84
271303,"Not Available"
271304,92
271305,80
271306,80
271307,82
271308,"Not Available"
271309,76
271310,"Not Available"
271311,80
271312,"Not Available"
271313,"Not Available"
271314,"Not Available"
271315,"Not Available"
271316,129
271317,109
271318,163
271319,98
271320,"Not Available"
271321,"Not Available"
271322,190
271323,156
271324,"Not Available"
271325,101
271326,"Not Available"
271327,93
271328,"Not Available"
271329,"Not Available"
271330,"Not Available"
271331,"Not Available"
271332,177
271333,"Not Available"
271334,116
271335,119
271336,113
271337,93
271338,135
271339,"Not Available"
271340,"Not Available"
271341,"Not Available"
271342,141
271343,104
271344,138
271345,150
271346,"Not Available"
271347,126
271389,102
280003,123
280009,130
280013,239
280020,142
280023,144
280032,112
280040,156
280060,124
280061,196
280065,136
280077,135
280081,145
280105,112
280111,118
280125,119
280127,"Not Available"
280128,"Not Available"
280129,98
280130,156
280131,"Not Available"
280132,141
280133,"Not Available"
280134,107
280139,"Not Available"
281300,97
281301,112
281302,92
281303,"Not Available"
281304,95
281305,"Not Available"
281306,118
281307,88
281308,110
281309,108
281310,98
281311,83
281312,109
281313,99
281314,87
281315,"Not Available"
281316,"Not Available"
281318,157
281319,84
281320,104
281321,109
281322,104
281323,123
281324,105
281325,130
281326,102
281327,"Not Available"
281328,119
281329,98
281330,110
281331,110
281332,94
281333,94
281334,89
281335,"Not Available"
281336,"Not Available"
281338,82
281339,92
281340,119
281341,105
281342,117
281343,105
281344,"Not Available"
281345,120
281346,88
281347,117
281348,92
281349,92
281350,"Not Available"
281351,111
281352,107
281353,111
281354,100
281355,129
281356,110
281357,136
281358,140
281359,122
281360,130
281361,102
281362,116
281363,110
281364,108
281365,"Not Available"
283300,"Not Available"
283301,"Not Available"
290001,184
290003,167
290005,146
290007,164
290008,134
290009,169
290012,114
290019,206
29001F,94
290021,179
290022,174
290032,124
290039,164
290041,177
290042,"Not Available"
290045,218
290046,151
290047,106
290049,171
290053,171
290054,176
290057,150
290058,81
291300,"Not Available"
291301,97
291302,132
291303,"Not Available"
291304,72
291306,127
291307,135
291308,109
291309,132
291311,180
291312,111
291313,117
291314,"Not Available"
300001,206
300003,302
300005,150
300011,150
300012,228
300014,125
300017,136
300018,184
300019,210
300020,204
300023,159
300029,100
300034,174
301300,111
301301,79
301302,152
301303,117
301304,108
301305,186
301306,113
301307,180
301308,158
301309,142
301310,120
301311,112
301312,119
310001,179
310002,208
310003,160
310005,198
310006,141
310008,185
310009,149
310010,198
310011,186
310012,184
310014,188
310015,198
310016,126
310017,142
310019,162
310021,163
310022,135
310024,152
310025,130
310027,179
310028,145
310029,156
310031,"Not Available"
310032,164
310034,149
310038,196
310039,128
310040,198
310041,192
310044,159
310045,220
310047,125
310048,228
310050,147
310051,171
310052,138
310054,236
310057,196
310058,144
310060,134
310061,148
310064,145
310069,210
310070,224
310073,190
310074,172
310075,154
310076,227
310081,"Not Available"
310083,108
310084,124
310086,186
310091,137
310092,162
310096,185
310108,160
310110,176
310111,201
310112,144
310113,147
310115,143
310118,150
310119,255
310130,187
313300,"Not Available"
313302,"Not Available"
320001,99
320002,202
320003,159
320004,173
320005,140
320006,155
320009,199
320011,147
320017,173
320018,168
320021,258
320022,200
320030,78
320033,110
320038,152
320057,"Not Available"
320058,"Not Available"
320059,"Not Available"
320060,"Not Available"
320061,"Not Available"
320062,"Not Available"
320063,136
320065,144
320067,137
320070,"Not Available"
320074,140
320084,118
320085,145
320086,76
320089,203
320090,243
320091,"Not Available"
321300,"Not Available"
321301,112
321302,122
321304,"Not Available"
321305,"Not Available"
321306,119
321307,158
321308,116
321309,111
321310,162
321311,154
330005,219
330006,194
330008,131
330009,142
330011,233
330013,301
330014,232
330019,152
330023,245
330024,197
330027,120
330028,146
330030,189
330033,105
330043,169
330044,142
330045,88
330046,160
330047,167
330049,150
330055,222
330056,137
330057,242
330058,120
330059,190
330065,196
330073,136
330074,170
330078,187
330079,104
330080,209
330084,163
330085,123
330086,169
330090,188
330094,181
330096,151
330100,"Not Available"
330101,210
330102,245
330103,173
330104,204
330106,222
330107,198
330111,146
330115,156
330119,129
330125,195
330126,187
330127,216
330128,265
330135,130
330136,184
330140,280
330141,211
330144,105
330151,138
330153,203
330157,168
330158,192
330160,163
330162,161
330163,126
330164,260
330166,106
330169,202
330175,162
330180,163
330181,116
330182,218
330184,145
330185,236
330188,165
330191,197
330193,183
330194,193
330195,195
330196,163
330197,131
330198,225
330199,122
330201,202
330202,202
330203,175
330204,198
330205,137
330208,209
330211,124
330214,191
330215,154
330218,154
330219,248
330221,199
330222,201
330223,116
330224,189
330226,235
330229,141
330231,215
330233,175
330234,233
330235,153
330236,208
330238,156
330239,142
330240,123
330241,220
330245,170
330246,164
330250,228
330259,212
33025F,66
330261,190
330264,164
330265,129
330267,152
330270,"Not Available"
330273,164
330276,103
330277,158
330279,204
330285,228
330286,237
330304,130
330307,212
330331,202
330332,201
330350,172
330385,155
330386,156
330393,176
330394,236
330395,189
330396,153
330397,142
330399,263
330401,222
330403,"Not Available"
330405,"Not Available"
330406,"Not Available"
330409,"Not Available"
331301,59
331302,87
331303,78
331304,"Not Available"
331305,94
331307,"Not Available"
331309,"Not Available"
331310,56
331311,124
331312,89
331313,82
331314,94
331315,78
331316,114
331317,"Not Available"
331318,"Not Available"
331319,130
331320,93
333301,"Not Available"
340001,168
340002,167
340003,208
340004,211
340008,179
340010,192
340013,159
340014,185
340015,156
340016,129
340017,194
340020,142
340021,104
340023,159
340024,132
340027,168
340028,211
340030,"Not Available"
340032,178
340039,136
340040,249
340041,150
340042,254
340047,225
340049,"Not Available"
340050,208
340051,184
340053,200
340060,186
340061,247
340064,174
340068,154
340069,166
340070,210
340071,164
340073,161
340075,122
340084,120
340085,182
340087,133
340090,154
340091,206
340096,143
340097,213
340098,195
340099,144
340107,204
340109,127
340113,186
340114,207
340115,154
340116,177
340119,111
34011F,156
340120,102
340123,208
340126,185
340127,163
340129,107
340130,131
340131,211
340132,191
340133,153
340141,141
340142,194
340143,170
340144,139
340145,150
340147,217
340148,"Not Available"
34014F,157
340151,251
340155,184
340156,"Not Available"
340158,151
340159,154
340166,163
340168,"Not Available"
340171,242
340173,188
340183,201
340184,173
340186,244
340187,118
340188,163
340190,162
341303,"Not Available"
341304,129
341305,103
341307,"Not Available"
341311,153
341314,"Not Available"
341315,136
341316,97
341317,"Not Available"
341318,135
341319,120
341320,122
341322,88
341323,129
341324,160
341325,180
341326,118
341327,123
341328,181
341329,118
350002,174
350006,219
350011,180
350015,142
350019,153
350063,"Not Available"
350064,"Not Available"
350070,106
351300,101
351301,70
351302,128
351303,106
351304,96
351305,92
351306,113
351307,80
351308,"Not Available"
351309,135
351310,108
351311,94
351312,87
351313,"Not Available"
351314,93
351315,105
351316,90
351318,78
351319,64
351320,93
351321,115
351322,75
351323,89
351324,103
351325,72
351326,"Not Available"
351327,91
351328,101
351329,"Not Available"
351330,90
351331,76
351332,82
351333,114
351334,128
351335,93
351336,"Not Available"
360001,169
360002,160
360003,266
360006,196
360008,205
360009,135
360010,160
360011,153
360012,192
360013,144
360014,151
360016,144
360017,127
360020,158
360025,116
360026,128
360027,120
360029,134
360032,115
360035,152
360036,128
360037,98
360039,167
360040,144
360041,182
360044,134
360046,102
360048,148
360051,136
360054,120
360055,161
360056,167
360058,119
360059,144
360064,172
360065,177
360066,159
360068,147
36006F,128
360070,199
360071,137
360072,147
360075,130
360076,178
360077,182
360078,167
360079,181
360080,"Not Available"
360081,138
360082,142
360084,170
360085,328
360086,181
360087,119
360089,134
360090,177
360091,154
360092,144
360095,130
360096,142
360098,170
360107,132
360109,133
360112,136
360118,130
360121,95
360123,199
360125,"Not Available"
360131,144
360132,145
360133,143
360134,145
360137,218
360143,141
360144,130
360145,130
360147,112
360148,147
360150,133
360152,162
360155,192
360156,102
360159,175
360161,165
360163,163
360170,142
360172,122
360174,148
360175,122
360179,146
360180,158
360185,178
360189,107
360192,166
360197,128
360203,118
360210,126
360211,201
360218,200
360230,194
360234,140
360236,154
360239,140
360245,"Not Available"
360247,"Not Available"
360259,100
360262,125
360263,"Not Available"
360266,"Not Available"
360270,112
360276,196
360348,151
360351,"Not Available"
360352,"Not Available"
360354,182
360355,"Not Available"
360358,87
360359,148
360360,170
360361,112
360364,158
360365,109
360367,116
360368,108
361300,"Not Available"
361301,"Not Available"
361302,"Not Available"
361303,108
361304,84
361306,85
361307,"Not Available"
361308,120
361309,122
361310,120
361311,"Not Available"
361312,110
361313,"Not Available"
361314,118
361315,"Not Available"
361316,114
361318,"Not Available"
361319,76
361320,130
361321,"Not Available"
361322,105
361323,90
361324,"Not Available"
361325,125
361326,158
361327,"Not Available"
361328,"Not Available"
361329,"Not Available"
361330,"Not Available"
361331,126
361332,198
361333,142
361334,103
363300,"Not Available"
363302,"Not Available"
363303,"Not Available"
363304,"Not Available"
363305,"Not Available"
363306,"Not Available"
363308,"Not Available"
370001,213
370002,98
370004,80
370006,144
370008,139
370013,129
370014,152
370015,92
370016,126
370018,183
370019,82
370020,170
370022,104
370023,138
370025,197
370026,142
370028,159
370029,134
370030,79
370034,133
370037,118
370039,129
370041,94
370047,142
370049,132
370054,95
370056,158
370057,116
370078,93
370083,142
370089,118
370091,245
370093,184
370094,161
370097,158
370099,96
370100,114
370106,88
370112,112
370113,105
370114,206
370139,102
370149,110
370153,112
370158,88
370166,96
370170,"Not Available"
370171,"Not Available"
370172,"Not Available"
370173,"Not Available"
370178,94
370180,"Not Available"
370183,112
370190,"Not Available"
370192,"Not Available"
370199,118
370201,"Not Available"
370202,190
370203,98
370206,175
370210,184
370211,146
370212,"Not Available"
370214,"Not Available"
370215,114
370216,194
370218,257
370220,"Not Available"
370222,64
370225,"Not Available"
370227,146
370228,148
370229,84
370234,112
370235,145
370236,122
370237,76
370240,59
371300,"Not Available"
371301,"Not Available"
371302,92
371303,"Not Available"
371304,59
371305,102
371306,87
371307,75
371309,"Not Available"
371310,85
371311,77
371312,96
371313,65
371314,76
371316,72
371317,75
371318,"Not Available"
371319,"Not Available"
371320,92
371321,75
371322,75
371323,130
371324,63
371325,91
371326,81
371327,112
371328,"Not Available"
371329,92
371330,"Not Available"
371331,114
371332,"Not Available"
371333,98
371334,113
371335,"Not Available"
371336,123
371337,138
371338,93
371340,102
371341,131
371342,"Not Available"
373300,"Not Available"
380001,144
380002,171
380004,192
380005,103
380007,160
380009,261
380014,172
380017,228
380018,166
380020,153
380021,171
380022,146
380025,166
380027,202
380029,137
380033,149
380037,152
380038,177
380040,164
380047,193
380050,178
380051,248
380052,115
380056,82
380060,164
380061,204
380071,168
380075,145
380082,156
380089,165
380090,150
380091,"Not Available"
380102,205
380103,"Not Available"
381301,134
381302,145
381303,104
381304,"Not Available"
381305,141
381306,184
381307,156
381308,"Not Available"
381309,"Not Available"
381310,90
381311,"Not Available"
381312,124
381313,118
381314,167
381315,"Not Available"
381316,127
381317,"Not Available"
381318,124
381319,158
381320,131
381321,123
381322,"Not Available"
381323,133
381324,130
381325,115
383300,"Not Available"
390001,184
390002,180
390003,121
390004,210
390006,147
390009,186
390012,166
390013,212
390016,166
390019,"Not Available"
390025,"Not Available"
390026,157
390027,170
390028,171
390030,144
390032,182
390035,130
390036,163
390037,135
390039,175
390041,164
390042,197
390044,208
390045,179
390046,198
390048,178
390049,140
390050,205
390052,110
390056,148
390057,163
390058,207
390062,109
390063,174
390065,139
390066,159
390067,184
390068,153
390070,120
390071,125
390072,120
390073,201
390076,162
390079,224
390081,174
390086,151
390090,136
390091,120
390093,159
390096,222
390097,194
390100,153
390101,224
390102,176
390104,90
390107,157
390110,184
390111,251
390112,144
390113,127
390114,161
390115,386
390116,150
390117,129
390119,149
390123,183
390125,170
390127,162
390133,198
390137,199
390138,156
390139,172
390142,199
390145,146
390146,156
390147,175
390150,127
390151,184
390153,170
390156,88
390157,101
390160,118
390162,113
390163,156
390164,189
390168,160
390173,124
390174,207
390178,162
390179,245
390180,149
390183,133
390184,90
390185,194
390192,100
390194,145
390195,218
390198,96
390199,120
390201,179
390203,189
390204,190
390211,129
390217,116
390219,135
390220,146
390222,169
390223,237
390225,167
390226,207
390228,159
390231,197
390233,175
390237,185
390256,294
390258,210
390265,183
390266,82
390267,166
390268,177
390270,164
390272,"Not Available"
390278,"Not Available"
390304,120
390307,"Not Available"
390312,"Not Available"
390314,"Not Available"
390316,"Not Available"
390321,"Not Available"
390322,"Not Available"
390323,"Not Available"
390324,"Not Available"
390325,"Not Available"
390326,177
390327,"Not Available"
390328,213
390329,217
390330,148
390331,"Not Available"
390332,127
390333,91
391300,110
391301,152
391302,68
391303,104
391304,79
391305,125
391306,"Not Available"
391307,91
391308,84
391309,"Not Available"
391312,116
391313,141
391314,142
391315,99
391316,183
391317,179
393302,"Not Available"
393303,"Not Available"
393304,"Not Available"
393307,"Not Available"
393309,"Not Available"
400001,"Not Available"
400003,"Not Available"
400004,"Not Available"
400005,"Not Available"
400006,202
400007,"Not Available"
400010,"Not Available"
400011,"Not Available"
400012,"Not Available"
400013,"Not Available"
400014,"Not Available"
400015,"Not Available"
400016,"Not Available"
400018,"Not Available"
400019,"Not Available"
400021,"Not Available"
400022,176
400032,"Not Available"
400044,"Not Available"
400048,215
400061,"Not Available"
400079,"Not Available"
400087,"Not Available"
400098,"Not Available"
400102,398
400103,"Not Available"
400104,"Not Available"
400105,"Not Available"
400106,"Not Available"
400109,"Not Available"
400110,"Not Available"
400111,"Not Available"
400112,"Not Available"
400113,"Not Available"
400114,"Not Available"
400115,"Not Available"
400117,"Not Available"
400118,325
400120,"Not Available"
400122,"Not Available"
400123,"Not Available"
400124,"Not Available"
400125,"Not Available"
400126,"Not Available"
400127,"Not Available"
400128,"Not Available"
400130,"Not Available"
400131,"Not Available"
400132,"Not Available"
400133,"Not Available"
400134,"Not Available"
400135,"Not Available"
403301,"Not Available"
410004,174
410005,147
410006,180
410007,271
410008,158
410009,227
410010,164
410011,141
410012,276
410013,147
420002,184
420004,242
420005,162
420007,174
420009,182
420010,128
420011,98
420015,168
420018,224
420019,137
420020,178
420023,147
420026,159
420027,226
420030,134
420033,176
420036,192
420037,166
420038,158
420043,146
420048,124
420049,131
420051,230
420053,98
420055,162
420057,"Not Available"
420065,152
420066,99
420067,171
420068,144
420070,165
420071,186
420072,136
420073,200
420078,224
420079,116
420080,179
420082,196
420085,119
420086,188
420087,86
420089,131
420091,178
420098,212
42009F,"Not Available"
420101,112
420102,"Not Available"
420103,146
420104,113
420105,139
420106,188
420107,135
420108,121
420109,168
420110,113
421300,"Not Available"
421301,96
421303,"Not Available"
421304,73
423300,"Not Available"
430005,104
430008,92
430012,118
430013,94
430014,120
430015,92
430016,128
430027,195
430048,123
430077,183
430083,"Not Available"
430084,"Not Available"
430089,"Not Available"
430090,"Not Available"
430091,"Not Available"
430093,"Not Available"
430095,106
430097,127
431300,108
431301,118
431302,"Not Available"
431305,"Not Available"
431306,120
431307,"Not Available"
431308,"Not Available"
431309,"Not Available"
431310,128
431311,"Not Available"
431312,113
431313,"Not Available"
431314,"Not Available"
431315,"Not Available"
431316,111
431317,147
431318,90
431319,"Not Available"
431320,101
431321,"Not Available"
431322,"Not Available"
431323,123
431324,117
431325,100
431326,123
431327,134
431328,"Not Available"
431329,"Not Available"
431330,"Not Available"
431331,119
431332,108
431333,"Not Available"
431334,98
431335,"Not Available"
431336,"Not Available"
431337,118
431338,137
431339,71
433300,"Not Available"
440001,128
440002,184
440003,132
440006,176
440007,104
440008,"Not Available"
440009,270
440010,110
440011,184
440012,169
440015,151
440016,87
440017,196
440018,143
440020,124
440029,158
440030,194
440031,151
440032,90
440033,134
440034,206
440035,158
440039,259
440040,"Not Available"
440046,126
440048,149
440049,209
440050,198
440053,216
440056,157
440057,137
440058,130
440059,179
440060,98
440061,130
440063,186
440065,177
440068,123
440072,135
440073,176
440081,195
440082,192
440084,185
440091,180
440102,144
440104,170
440109,146
440110,155
440111,168
440120,201
440125,220
440130,116
440131,119
440132,173
440137,124
440144,130
440148,115
440150,143
440151,174
440152,237
440153,152
440156,118
440159,"Not Available"
440161,132
440173,193
440175,112
440176,156
440180,"Not Available"
440183,164
440184,178
440185,161
440187,111
440192,96
440193,146
440194,138
440197,173
440200,93
440218,"Not Available"
440227,157
440228,188
440231,"Not Available"
440235,91
441300,119
441301,57
441303,118
441304,102
441305,150
441306,112
441307,91
441309,82
441310,183
441311,72
441313,110
441314,"Not Available"
441316,117
441320,107
441322,"Not Available"
443302,"Not Available"
443303,"Not Available"
450002,171
450007,152
450010,150
450011,123
450015,282
450018,180
450021,186
450023,164
450024,168
450028,131
450029,146
450032,124
450033,135
450034,173
450035,208
450039,234
450040,182
450042,203
450044,264
450046,157
450051,228
450054,196
450055,85
450056,166
450058,139
450064,194
450068,183
450072,133
450078,70
450079,138
450080,183
450082,140
450083,162
450085,138
450087,136
450090,90
450092,182
450097,117
450099,110
450101,176
450102,129
450104,147
450107,124
450108,105
450119,133
450124,218
450128,225
450132,156
450133,156
450135,172
450137,207
450143,119
450144,100
450147,118
450148,135
450152,144
450154,176
450155,102
450162,91
450163,190
450165,124
450176,206
450184,194
450187,122
450193,119
450194,106
450196,144
450200,150
450203,160
450209,116
450210,93
450211,148
450213,292
450222,127
450229,150
450231,254
450235,87
450236,123
450237,170
450241,153
450253,95
450271,188
450272,150
450289,276
450292,121
450324,140
450330,128
450346,211
450347,184
450348,94
450351,134
450352,138
450358,185
450369,111
450370,152
450372,200
450379,116
450388,156
450389,122
450395,173
450399,94
450400,68
450403,126
450411,144
450419,129
450422,110
450424,202
450431,134
450447,108
450451,114
450460,131
450462,162
450465,136
450469,148
450475,134
450484,116
450489,111
450498,100
450508,142
450518,136
450537,174
450539,178
450563,176
450565,89
450571,161
450573,135
450578,118
450584,91
450586,65
450587,162
450596,148
450597,124
450604,134
450605,"Not Available"
450610,235
450617,143
450634,141
450638,154
450639,152
450641,99
450643,109
450644,116
450647,130
450651,123
450653,139
450654,172
450656,129
450658,101
450659,112
450661,167
450662,131
450668,203
450669,132
450670,102
450672,98
450674,176
450675,131
450677,155
450678,167
450684,172
450686,199
450688,130
45068F,159
450690,150
450694,109
450697,208
450698,96
45069F,167
450702,147
450709,164
45070F,122
450711,101
450713,133
450718,104
450723,181
450730,148
450742,138
450743,149
450747,131
450755,120
450771,176
450774,"Not Available"
450775,110
450779,165
450780,"Not Available"
450788,128
450801,212
450803,195
450804,88
450808,"Not Available"
450809,155
450820,159
450822,127
450825,170
450827,138
450828,149
450831,207
450833,95
450834,100
450840,143
450844,186
450847,182
450848,151
450851,"Not Available"
450853,120
450855,142
450856,108
450860,"Not Available"
450862,144
450864,142
450865,152
450867,177
450869,218
450871,"Not Available"
450872,132
450874,105
450875,"Not Available"
450876,124
450877,110
450880,134
450883,98
450885,140
450888,125
450889,"Not Available"
450890,214
450891,120
450893,114
451300,140
451301,"Not Available"
451303,100
451304,79
451305,64
451306,184
451307,"Not Available"
451308,"Not Available"
451309,"Not Available"
451310,"Not Available"
451311,87
451312,"Not Available"
451313,95
451314,101
451315,"Not Available"
451316,82
451317,94
451318,95
451319,106
451320,106
451322,76
451323,114
451324,104
451325,143
451328,"Not Available"
451329,93
451330,75
451331,138
451332,"Not Available"
451333,113
451334,"Not Available"
451335,"Not Available"
451337,"Not Available"
451338,114
451339,"Not Available"
451340,"Not Available"
451341,101
451342,55
451343,115
451344,95
451345,"Not Available"
451346,119
451347,130
451348,"Not Available"
451349,101
451350,176
451351,"Not Available"
451352,"Not Available"
451353,"Not Available"
451354,89
451355,125
451356,"Not Available"
451358,"Not Available"
451359,92
451360,"Not Available"
451361,109
451362,"Not Available"
451363,129
451364,"Not Available"
451365,138
451366,"Not Available"
451367,124
451369,"Not Available"
451370,78
451371,107
451372,120
451373,113
451374,"Not Available"
451375,140
451376,"Not Available"
451377,"Not Available"
451378,135
451379,115
451380,180
451381,"Not Available"
451382,126
451384,106
451385,84
451386,74
451387,127
451389,114
451390,"Not Available"
451391,126
451392,124
451393,"Not Available"
451394,"Not Available"
451395,"Not Available"
451396,"Not Available"
453300,"Not Available"
453301,"Not Available"
453302,"Not Available"
453304,"Not Available"
453306,"Not Available"
453308,"Not Available"
453309,"Not Available"
453310,"Not Available"
453311,"Not Available"
453312,"Not Available"
453313,"Not Available"
453314,"Not Available"
453315,"Not Available"
453316,"Not Available"
460001,176
460003,124
460004,158
460005,121
460006,162
460007,110
460009,244
460010,190
460011,103
460013,134
460014,147
460015,135
460017,100
460019,98
460021,144
460023,156
460026,120
460030,132
460039,116
460041,124
460042,146
460043,111
460044,167
460047,120
460049,"Not Available"
460051,170
460052,104
460054,89
460057,126
460058,168
460060,105
460061,137
461300,118
461301,114
461302,"Not Available"
461303,116
461304,121
461305,102
461306,106
461307,139
461308,"Not Available"
461309,"Not Available"
461310,164
461333,100
461335,90
463301,"Not Available"
463302,"Not Available"
470001,168
470003,215
470005,156
470011,181
470012,186
470024,140
471300,112
471301,"Not Available"
471302,"Not Available"
471303,"Not Available"
471304,"Not Available"
471305,110
471306,"Not Available"
471307,151
480001,"Not Available"
480002,"Not Available"
490001,195
490002,107
490004,140
490005,167
490007,160
490009,315
490011,163
490013,156
490017,168
490018,172
490019,130
49001F,166
490020,113
490021,204
490022,199
490023,176
490024,323
490032,238
490033,136
490037,114
490038,108
490040,175
490041,153
490042,245
490043,169
490044,141
490045,218
490046,122
490048,134
490050,194
490052,196
490053,211
490057,120
490059,168
49005F,147
490060,173
490063,188
490066,145
490067,150
490069,208
490075,180
490077,157
490084,152
490088,146
490089,196
49008F,142
490090,140
490092,124
490093,123
490094,110
490097,145
490098,148
490101,169
490104,"Not Available"
490107,144
490110,120
490111,127
490112,129
490113,178
490114,130
490115,180
490116,125
490117,153
490118,108
490119,135
490120,172
490122,157
490126,104
490127,142
490130,145
490136,142
490140,164
490141,145
490143,126
490144,197
490145,107
491300,115
491302,161
491303,114
491304,168
491305,128
491307,125
491308,132
493300,"Not Available"
493301,"Not Available"
500002,158
500003,175
500005,186
500007,156
500008,222
500011,184
500014,231
500015,204
500016,163
500019,206
500021,182
500024,205
500025,183
500026,173
500027,130
500030,187
500031,160
500033,154
500036,116
500037,118
500039,164
500041,146
500044,162
500050,231
500051,162
500052,"Not Available"
500053,121
500054,251
500058,171
50005F,260
500060,159
500064,288
50006F,"Not Available"
500072,209
500077,199
500079,181
500084,134
500088,188
500108,199
500119,167
500124,157
500129,205
500139,141
500141,172
500148,"Not Available"
50014F,"Not Available"
500150,185
500151,171
500152,162
500154,162
501301,"Not Available"
501302,"Not Available"
501303,184
501304,761
501305,"Not Available"
501307,106
501308,"Not Available"
501309,139
501310,94
501311,142
501312,134
501313,76
501314,123
501315,"Not Available"
501316,103
501317,115
501318,"Not Available"
501319,109
501320,"Not Available"
501321,148
501322,"Not Available"
501323,158
501324,"Not Available"
501325,129
501326,137
501327,177
501328,152
501329,180
501330,112
501331,78
501332,118
501333,129
501334,"Not Available"
501335,178
501336,129
501337,125
501338,110
501339,"Not Available"
501340,114
503300,"Not Available"
503301,"Not Available"
503302,"Not Available"
510001,170
510002,176
510006,163
510007,166
510008,153
510012,112
510013,154
510022,159
510023,134
510024,191
510029,198
510030,112
510031,"Not Available"
510038,72
510039,"Not Available"
510046,219
510047,"Not Available"
510048,167
510050,228
510055,214
510058,160
510062,268
510070,202
510072,130
510086,184
510091,"Not Available"
511300,92
511301,72
511303,74
511304,"Not Available"
511306,114
511307,72
511308,112
511309,116
511310,131
511311,74
511312,118
511313,130
511314,"Not Available"
511315,104
511316,132
511317,120
511318,"Not Available"
511319,186
511320,128
511321,114
511322,144
520002,134
520004,114
520008,157
520009,128
520011,150
520013,119
520017,108
520019,155
520021,188
520027,170
520028,142
520030,129
520033,206
520034,111
520035,156
520037,170
520038,124
520041,136
520044,142
520045,119
520049,165
520051,154
520057,134
520059,161
520062,160
520063,180
520066,163
520070,141
520071,126
520075,134
520076,178
520078,119
520083,148
520087,146
520088,150
520089,123
520091,122
520095,129
520096,142
520097,116
520098,226
520100,146
520102,141
520103,177
520107,88
520109,151
520113,130
520116,130
520136,136
520138,146
520139,171
520160,129
520177,228
520189,129
520193,136
520194,"Not Available"
520196,"Not Available"
520198,126
520202,125
520205,"Not Available"
520206,122
520207,174
520208,120
520210,166
520212,"Not Available"
520213,"Not Available"
521300,113
521302,124
521303,138
521304,110
521305,88
521307,90
521308,109
521309,85
521310,"Not Available"
521311,122
521312,115
521313,94
521314,131
521315,113
521316,80
521317,115
521318,"Not Available"
521319,136
521320,126
521321,140
521322,167
521323,141
521324,160
521325,173
521326,102
521327,166
521328,108
521329,122
521330,141
521331,"Not Available"
521332,100
521333,118
521334,129
521335,113
521336,164
521337,135
521338,136
521339,121
521340,134
521341,95
521342,"Not Available"
521343,144
521344,136
521345,105
521346,98
521347,112
521348,148
521349,145
521350,139
521351,141
521352,115
521353,97
521354,105
521355,123
521356,134
521357,142
521358,140
521359,158
523300,"Not Available"
523302,"Not Available"
530002,142
530006,109
530008,105
530011,150
530012,238
530014,242
530015,108
530025,160
530032,110
530034,"Not Available"
531301,"Not Available"
531302,"Not Available"
531303,131
531304,138
531305,113
531306,147
531307,132
531308,"Not Available"
531309,100
531310,103
531311,"Not Available"
531312,122
531313,114
531314,"Not Available"
531315,"Not Available"
531316,199
640001,"Not Available"
650001,"Not Available"
650003,"Not Available"
660001,"Not Available"
670004,142
670005,"Not Available"
670006,112
670008,131
670010,"Not Available"
670023,174
670025,173
670031,112
670034,164
670041,170
670043,124
670044,168
670047,172
670049,87
670053,150
670054,200
670055,191
670056,167
670059,130
670060,199
670061,112
670062,90
670067,98
670068,181
670069,78
670071,"Not Available"
670073,104
670075,152
670076,115
670077,208
670078,118
670080,157
670082,189
670085,162
670088,173
670090,116
670093,"Not Available"
670098,130
670102,"Not Available"
670103,108
670106,95
670107,78
670108,137
670109,"Not Available"
670112,160
670115,"Not Available"
670116,78
670120,153
670121,"Not Available"
670122,183
670124,93
670125,"Not Available"
670128,130
670129,"Not Available"
670131,104
670132,"Not Available"
670133,"Not Available"
670134,"Not Available"
670135,"Not Available"
670136,119
670143,136
670259,"Not Available"
670260,184
670266,"Not Available"
670267,"Not Available"
670280,"Not Available"
670285,"Not Available"
