facility_id,score
161343,"Not Available"
161344,"Not Available"
161345,"Not Available"
161346,"Not Available"
161347,"Not Available"
161348,"Not Available"
161349,"Not Available"
161350,"Not Available"
161351,"Not Available"
161352,"Not Available"
161353,"Not Available"
161354,"Not Available"
161355,"Not Available"
161356,"Not Available"
161357,"Not Available"
161358,"Not Available"
161359,"Not Available"
161360,"Not Available"
161361,"Not Available"
161362,"Not Available"
161363,"Not Available"
161364,"Not Available"
161365,"Not Available"
161366,"Not Available"
161367,"Not Available"
161368,"Not Available"
161369,"Not Available"
161370,"Not Available"
161371,"Not Available"
161372,"Not Available"
161373,"Not Available"
161374,"Not Available"
161375,"Not Available"
161376,"Not Available"
161377,42
161378,"Not Available"
161379,"Not Available"
161380,"Not Available"
161381,"Not Available"
170006,"Not Available"
170009,"Not Available"
170012,"Not Available"
170013,"Not Available"
170014,"Not Available"
170016,"Not Available"
170017,"Not Available"
170020,100
170023,"Not Available"
170027,"Not Available"
17002F,"Not Available"
170040,"Not Available"
170049,"Not Available"
170068,"Not Available"
170074,"Not Available"
170075,"Not Available"
170086,"Not Available"
170103,"Not Available"
170104,83
170105,"Not Available"
170109,"Not Available"
170110,"Not Available"
170120,"Not Available"
170122,"Not Available"
170123,"Not Available"
170137,"Not Available"
170142,"Not Available"
170145,"Not Available"
170146,"Not Available"
170150,"Not Available"
170166,"Not Available"
170175,"Not Available"
170176,"Not Available"
170182,"Not Available"
170183,"Not Available"
170185,93
170186,"Not Available"
170187,"Not Available"
170188,"Not Available"
170190,"Not Available"
170191,"Not Available"
170194,"Not Available"
170196,"Not Available"
170197,"Not Available"
170198,"Not Available"
170199,"Not Available"
170200,"Not Available"
170203,"Not Available"
170204,"Not Available"
171300,"Not Available"
171301,"Not Available"
171303,"Not Available"
171304,"Not Available"
171306,"Not Available"
171307,"Not Available"
171308,"Not Available"
171309,"Not Available"
171310,"Not Available"
171311,"Not Available"
171312,"Not Available"
171313,"Not Available"
171314,"Not Available"
171315,"Not Available"
171316,"Not Available"
171317,"Not Available"
171318,"Not Available"
171319,"Not Available"
171321,"Not Available"
171322,"Not Available"
171323,"Not Available"
171324,"Not Available"
171325,"Not Available"
171326,"Not Available"
171327,"Not Available"
171328,"Not Available"
171329,"Not Available"
171330,"Not Available"
171331,"Not Available"
171332,"Not Available"
171333,"Not Available"
171334,"Not Available"
171335,"Not Available"
171336,"Not Available"
171337,"Not Available"
171338,"Not Available"
171339,"Not Available"
171340,"Not Available"
171341,"Not Available"
171342,"Not Available"
171343,"Not Available"
171344,"Not Available"
171345,"Not Available"
171346,"Not Available"
171347,"Not Available"
171348,"Not Available"
171349,"Not Available"
171350,"Not Available"
171351,"Not Available"
171352,"Not Available"
171353,"Not Available"
171354,"Not Available"
171355,"Not Available"
171356,"Not Available"
171357,"Not Available"
171358,"Not Available"
171359,"Not Available"
171360,"Not Available"
171361,"Not Available"
171362,"Not Available"
171363,"Not Available"
171364,"Not Available"
171365,"Not Available"
171367,"Not Available"
171368,"Not Available"
171369,"Not Available"
171370,"Not Available"
171371,"Not Available"
171372,"Not Available"
171373,"Not Available"
171374,"Not Available"
171375,"Not Available"
171376,"Not Available"
171377,"Not Available"
171378,"Not Available"
171379,"Not Available"
171380,"Not Available"
171381,"Not Available"
171382,"Not Available"
171383,"Not Available"
171384,"Not Available"
171385,"Not Available"
173300,"Not Available"
180001,"Not Available"
180002,"Not Available"
180004,"Not Available"
180005,73
180009,"Not Available"
180010,"Not Available"
180011,75
180012,56
180013,86
180016,"Not Available"
180017,100
180018,"Not Available"
180019,"Not Available"
180020,"Not Available"
180024,"Not Available"
180025,"Not Available"
180027,75
180029,"Not Available"
180035,"Not Available"
180036,"Not Available"
180038,"Not Available"
18003F,"Not Available"
180040,"Not Available"
180043,"Not Available"
180044,"Not Available"
180045,"Not Available"
180046,"Not Available"
180048,52
180049,"Not Available"
180050,"Not Available"
180051,60
180056,"Not Available"
180064,80
180066,"Not Available"
180067,"Not Available"
180069,"Not Available"
180070,"Not Available"
180078,"Not Available"
180079,"Not Available"
180080,54
180087,"Not Available"
180088,45
180092,"Not Available"
180093,"Not Available"
180095,"Not Available"
180101,"Not Available"
180102,"Not Available"
180103,"Not Available"
180104,"Not Available"
180105,"Not Available"
180106,"Not Available"
180115,"Not Available"
180116,"Not Available"
180124,"Not Available"
180127,"Not Available"
180128,"Not Available"
180130,"Not Available"
180132,100
180138,"Not Available"
180139,"Not Available"
180141,"Not Available"
180143,"Not Available"
180149,"Not Available"
180154,"Not Available"
181301,"Not Available"
181302,"Not Available"
181304,"Not Available"
181305,"Not Available"
181306,"Not Available"
181307,"Not Available"
181308,"Not Available"
181309,"Not Available"
181310,"Not Available"
181311,"Not Available"
181314,"Not Available"
181315,"Not Available"
181316,"Not Available"
181317,"Not Available"
181318,"Not Available"
181319,"Not Available"
181320,"Not Available"
181321,"Not Available"
181322,"Not Available"
181323,"Not Available"
181324,"Not Available"
181325,"Not Available"
181327,"Not Available"
181328,"Not Available"
181329,"Not Available"
181330,"Not Available"
181331,"Not Available"
181332,"Not Available"
190002,"Not Available"
190004,"Not Available"
190005,"Not Available"
190006,"Not Available"
190007,85
190008,100
190011,"Not Available"
190013,"Not Available"
190014,"Not Available"
190015,"Not Available"
190017,"Not Available"
190019,"Not Available"
190020,"Not Available"
190025,"Not Available"
190026,"Not Available"
190027,67
190034,"Not Available"
190036,"Not Available"
190039,"Not Available"
190040,"Not Available"
190041,"Not Available"
190044,"Not Available"
190045,67
190046,"Not Available"
190050,"Not Available"
190053,"Not Available"
190054,"Not Available"
190060,"Not Available"
190064,"Not Available"
190065,"Not Available"
190079,"Not Available"
190081,"Not Available"
190086,"Not Available"
190088,"Not Available"
190090,"Not Available"
190098,"Not Available"
190099,"Not Available"
190102,"Not Available"
190106,"Not Available"
190111,81
190114,"Not Available"
190116,"Not Available"
190118,"Not Available"
190125,"Not Available"
190128,"Not Available"
190133,"Not Available"
190140,"Not Available"
190144,"Not Available"
190145,"Not Available"
190146,"Not Available"
190151,"Not Available"
190160,"Not Available"
190164,"Not Available"
190167,"Not Available"
190176,"Not Available"
190183,"Not Available"
190184,"Not Available"
190190,"Not Available"
190201,"Not Available"
190202,29
190204,"Not Available"
190208,"Not Available"
190218,"Not Available"
190241,"Not Available"
190245,"Not Available"
190251,"Not Available"
190255,"Not Available"
190256,"Not Available"
190259,"Not Available"
190266,"Not Available"
190267,"Not Available"
190270,"Not Available"
190274,87
190278,"Not Available"
190298,"Not Available"
190300,"Not Available"
190302,"Not Available"
190303,"Not Available"
190307,"Not Available"
190308,"Not Available"
190312,"Not Available"
190313,"Not Available"
190314,"Not Available"
190315,"Not Available"
190316,"Not Available"
190317,"Not Available"
190318,"Not Available"
19050F,"Not Available"
191300,"Not Available"
191301,"Not Available"
191302,"Not Available"
191303,"Not Available"
191304,"Not Available"
191305,"Not Available"
191306,"Not Available"
191307,"Not Available"
191308,"Not Available"
191309,"Not Available"
191310,"Not Available"
191311,"Not Available"
191312,"Not Available"
191313,"Not Available"
191314,"Not Available"
191315,"Not Available"
191316,"Not Available"
191317,"Not Available"
191318,"Not Available"
191319,"Not Available"
191320,"Not Available"
191321,"Not Available"
191322,"Not Available"
191323,"Not Available"
191324,"Not Available"
191325,"Not Available"
191326,"Not Available"
193300,"Not Available"
193301,"Not Available"
200001,"Not Available"
200008,"Not Available"
200009,"Not Available"
200018,"Not Available"
200019,"Not Available"
200020,"Not Available"
200021,"Not Available"
200024,"Not Available"
200031,"Not Available"
200033,"Not Available"
200034,"Not Available"
200037,"Not Available"
200039,39
200041,"Not Available"
200050,83
200052,"Not Available"
200063,"Not Available"
201300,"Not Available"
201301,"Not Available"
201302,"Not Available"
201303,"Not Available"
201304,"Not Available"
201305,"Not Available"
201306,"Not Available"
201307,"Not Available"
201308,"Not Available"
201309,"Not Available"
201310,"Not Available"
201311,"Not Available"
201312,"Not Available"
201313,"Not Available"
201314,17
201315,"Not Available"
210001,"Not Available"
210002,"Not Available"
210003,"Not Available"
210004,"Not Available"
210005,"Not Available"
210006,100
210008,"Not Available"
210009,"Not Available"
210011,"Not Available"
210012,"Not Available"
210013,"Not Available"
210015,"Not Available"
210016,92
210017,"Not Available"
210018,"Not Available"
210019,"Not Available"
210022,"Not Available"
210023,86
210024,"Not Available"
210027,"Not Available"
210028,"Not Available"
210029,"Not Available"
210030,"Not Available"
210032,"Not Available"
210033,96
210034,"Not Available"
210035,90
210037,"Not Available"
210038,"Not Available"
210039,"Not Available"
210040,"Not Available"
210043,39
210044,"Not Available"
210048,64
210049,55
210051,"Not Available"
210055,"Not Available"
210056,"Not Available"
210057,"Not Available"
210058,"Not Available"
210060,"Not Available"
210061,"Not Available"
210062,87
210063,100
210064,"Not Available"
210065,"Not Available"
21007F,"Not Available"
213300,"Not Available"
213301,"Not Available"
220001,83
220002,"Not Available"
220008,"Not Available"
220010,79
220011,"Not Available"
220012,"Not Available"
220015,"Not Available"
220016,"Not Available"
220017,"Not Available"
220019,"Not Available"
220020,"Not Available"
220024,"Not Available"
220029,"Not Available"
220030,"Not Available"
220031,"Not Available"
220033,"Not Available"
220035,42
220036,"Not Available"
220046,"Not Available"
220049,91
220052,"Not Available"
220060,"Not Available"
220062,"Not Available"
220063,"Not Available"
220065,"Not Available"
220066,"Not Available"
220070,"Not Available"
220071,"Not Available"
220073,67
220074,81
220075,"Not Available"
220077,"Not Available"
220080,"Not Available"
220083,41
220084,"Not Available"
220086,"Not Available"
220088,"Not Available"
220090,44
220095,"Not Available"
220098,"Not Available"
220100,76
220101,"Not Available"
220105,"Not Available"
220108,"Not Available"
220110,"Not Available"
220111,"Not Available"
220116,"Not Available"
220119,"Not Available"
220126,"Not Available"
220135,92
220163,"Not Available"
220171,"Not Available"
220175,"Not Available"
220176,"Not Available"
220177,"Not Available"
221300,"Not Available"
221302,"Not Available"
221303,"Not Available"
223300,"Not Available"
223302,"Not Available"
223303,"Not Available"
223304,"Not Available"
230002,"Not Available"
230003,"Not Available"
230005,"Not Available"
230013,"Not Available"
230015,"Not Available"
230017,"Not Available"
230019,"Not Available"
230020,"Not Available"
230021,75
230022,"Not Available"
230024,"Not Available"
230029,"Not Available"
230030,53
230031,"Not Available"
230035,"Not Available"
230036,"Not Available"
230037,"Not Available"
230038,"Not Available"
230041,"Not Available"
230046,"Not Available"
230047,83
230053,"Not Available"
230054,"Not Available"
230055,54
230058,"Not Available"
230059,"Not Available"
230066,86
230069,"Not Available"
230070,"Not Available"
230071,"Not Available"
230072,92
230075,"Not Available"
230077,"Not Available"
230078,"Not Available"
230080,"Not Available"
230081,"Not Available"
230085,"Not Available"
230089,"Not Available"
230092,"Not Available"
230093,"Not Available"
230095,"Not Available"
230096,"Not Available"
230097,"Not Available"
230099,80
230100,89
230104,"Not Available"
230105,75
230108,"Not Available"
230110,58
230117,"Not Available"
230118,"Not Available"
230121,"Not Available"
230130,"Not Available"
230132,"Not Available"
230133,"Not Available"
230141,"Not Available"
230142,82
230144,"Not Available"
230146,86
230151,"Not Available"
230156,"Not Available"
230165,"Not Available"
230167,"Not Available"
230174,"Not Available"
230176,100
230180,"Not Available"
230193,91
230195,68
230197,"Not Available"
230207,"Not Available"
230208,"Not Available"
230216,"Not Available"
230217,"Not Available"
230222,"Not Available"
230227,"Not Available"
230230,"Not Available"
230236,"Not Available"
230239,"Not Available"
230241,"Not Available"
230244,"Not Available"
230254,"Not Available"
230259,"Not Available"
230264,"Not Available"
230269,"Not Available"
230270,"Not Available"
230273,"Not Available"
230275,"Not Available"
230277,"Not Available"
230279,"Not Available"
230297,"Not Available"
230301,"Not Available"
230302,"Not Available"
230303,"Not Available"
231300,"Not Available"
231301,"Not Available"
231303,"Not Available"
231304,"Not Available"
231305,"Not Available"
231306,"Not Available"
231307,"Not Available"
231308,"Not Available"
231309,"Not Available"
231310,"Not Available"
231311,"Not Available"
231312,"Not Available"
231313,"Not Available"
231314,"Not Available"
231315,"Not Available"
231316,"Not Available"
231317,"Not Available"
231318,"Not Available"
231319,"Not Available"
231320,"Not Available"
231321,"Not Available"
231322,"Not Available"
231323,"Not Available"
231324,"Not Available"
231325,"Not Available"
231326,"Not Available"
231327,"Not Available"
231328,"Not Available"
231329,"Not Available"
231330,"Not Available"
231331,"Not Available"
231332,"Not Available"
231333,"Not Available"
231337,17
231338,"Not Available"
231339,"Not Available"
233300,"Not Available"
240001,"Not Available"
240002,"Not Available"
240004,"Not Available"
240006,"Not Available"
240010,"Not Available"
240014,"Not Available"
240018,91
240019,"Not Available"
240020,"Not Available"
240022,"Not Available"
240030,87
240036,"Not Available"
240038,"Not Available"
240040,"Not Available"
240043,82
240044,"Not Available"
240047,"Not Available"
240050,77
240052,"Not Available"
240053,"Not Available"
240056,86
240057,"Not Available"
240059,"Not Available"
240063,"Not Available"
240064,"Not Available"
240066,"Not Available"
240069,"Not Available"
240071,"Not Available"
240075,"Not Available"
240076,"Not Available"
240078,"Not Available"
240080,"Not Available"
240084,100
240088,"Not Available"
240093,29
240100,85
240101,"Not Available"
240104,"Not Available"
240106,"Not Available"
240115,50
240141,100
240166,"Not Available"
240187,"Not Available"
240206,"Not Available"
240207,75
240210,"Not Available"
240213,"Not Available"
240214,"Not Available"
241300,"Not Available"
241301,"Not Available"
241302,"Not Available"
241303,"Not Available"
241304,"Not Available"
241305,"Not Available"
241306,"Not Available"
241308,"Not Available"
241309,"Not Available"
241311,"Not Available"
241312,"Not Available"
241313,"Not Available"
241314,"Not Available"
241315,"Not Available"
241316,"Not Available"
241317,"Not Available"
241318,"Not Available"
241319,"Not Available"
241320,"Not Available"
241321,"Not Available"
241322,"Not Available"
241323,"Not Available"
241325,"Not Available"
241326,"Not Available"
241327,"Not Available"
241328,"Not Available"
241329,"Not Available"
241330,"Not Available"
241332,"Not Available"
241333,"Not Available"
241334,"Not Available"
241335,"Not Available"
241336,"Not Available"
241337,"Not Available"
241338,"Not Available"
241339,"Not Available"
241340,"Not Available"
241341,"Not Available"
241342,"Not Available"
241343,"Not Available"
241344,"Not Available"
241345,"Not Available"
241346,"Not Available"
241347,"Not Available"
241348,"Not Available"
241349,"Not Available"
241350,"Not Available"
241351,"Not Available"
241353,"Not Available"
241354,"Not Available"
241355,"Not Available"
241356,"Not Available"
241357,"Not Available"
241358,"Not Available"
241359,"Not Available"
241360,"Not Available"
241361,"Not Available"
241362,"Not Available"
241363,"Not Available"
241364,"Not Available"
241365,"Not Available"
241366,"Not Available"
241367,"Not Available"
241368,"Not Available"
241369,"Not Available"
241370,"Not Available"
241371,"Not Available"
241372,"Not Available"
241373,"Not Available"
241374,"Not Available"
241375,"Not Available"
241376,"Not Available"
241377,"Not Available"
241378,"Not Available"
241379,"Not Available"
241380,"Not Available"
241381,"Not Available"
243300,"Not Available"
243302,"Not Available"
250001,"Not Available"
250002,"Not Available"
250004,"Not Available"
250006,"Not Available"
250007,"Not Available"
250009,69
250012,"Not Available"
250017,"Not Available"
250018,"Not Available"
250019,"Not Available"
250020,"Not Available"
250025,"Not Available"
250027,"Not Available"
250031,69
250034,82
250036,"Not Available"
250038,"Not Available"
250040,100
250042,"Not Available"
250043,"Not Available"
250044,"Not Available"
250048,"Not Available"
250049,"Not Available"
250050,"Not Available"
250057,88
250058,85
250060,"Not Available"
250061,"Not Available"
250067,"Not Available"
250069,73
250072,"Not Available"
250077,"Not Available"
250078,92
250081,"Not Available"
250082,100
250084,"Not Available"
250085,"Not Available"
250093,"Not Available"
250094,"Not Available"
250095,"Not Available"
250096,"Not Available"
250097,94
250099,"Not Available"
250100,94
250102,"Not Available"
250104,75
250117,73
250123,100
250124,"Not Available"
250127,"Not Available"
250128,"Not Available"
250134,"Not Available"
250136,"Not Available"
250138,"Not Available"
250141,75
250151,"Not Available"
250152,"Not Available"
250162,100
250163,"Not Available"
250167,67
250168,"Not Available"
25039F,"Not Available"
251300,"Not Available"
251302,"Not Available"
251304,"Not Available"
251305,"Not Available"
251306,"Not Available"
251307,"Not Available"
251308,"Not Available"
251309,"Not Available"
251312,"Not Available"
251313,"Not Available"
251314,"Not Available"
251315,"Not Available"
251316,"Not Available"
251317,"Not Available"
251318,"Not Available"
251319,"Not Available"
251320,"Not Available"
251322,"Not Available"
251323,"Not Available"
251324,"Not Available"
251325,"Not Available"
251326,"Not Available"
251327,"Not Available"
251329,"Not Available"
251330,"Not Available"
251331,"Not Available"
251333,"Not Available"
251334,"Not Available"
251335,"Not Available"
251336,"Not Available"
251337,"Not Available"
251338,"Not Available"
260001,"Not Available"
260005,"Not Available"
260006,75
260009,77
260011,"Not Available"
260017,83
260020,"Not Available"
260022,"Not Available"
260023,"Not Available"
260024,"Not Available"
260025,90
260027,"Not Available"
26002F,"Not Available"
260032,"Not Available"
260034,"Not Available"
260040,"Not Available"
260047,"Not Available"
260048,"Not Available"
260050,"Not Available"
260052,"Not Available"
260057,"Not Available"
260059,"Not Available"
260061,"Not Available"
260062,"Not Available"
260064,"Not Available"
260065,"Not Available"
260068,"Not Available"
260070,"Not Available"
260074,"Not Available"
260077,"Not Available"
260078,"Not Available"
260081,"Not Available"
260085,"Not Available"
260091,"Not Available"
260094,93
260095,"Not Available"
260096,"Not Available"
260097,92
260102,"Not Available"
260104,"Not Available"
260105,"Not Available"
260108,"Not Available"
260110,"Not Available"
260113,"Not Available"
260119,75
260137,85
260138,"Not Available"
260141,"Not Available"
260142,"Not Available"
260160,"Not Available"
260162,"Not Available"
260163,94
260175,"Not Available"
260176,"Not Available"
260177,"Not Available"
260179,"Not Available"
260180,"Not Available"
260183,"Not Available"
260186,81
260190,"Not Available"
260191,"Not Available"
260193,"Not Available"
260195,"Not Available"
260200,94
260209,"Not Available"
260210,"Not Available"
260214,100
260216,"Not Available"
260219,"Not Available"
261301,"Not Available"
261302,"Not Available"
261303,"Not Available"
261305,"Not Available"
261306,"Not Available"
261307,"Not Available"
261308,"Not Available"
261309,"Not Available"
261310,"Not Available"
261311,"Not Available"
261312,"Not Available"
261313,"Not Available"
261314,"Not Available"
261315,"Not Available"
261316,"Not Available"
261317,"Not Available"
261318,"Not Available"
261319,"Not Available"
261320,"Not Available"
261321,"Not Available"
261322,"Not Available"
261323,"Not Available"
261324,"Not Available"
261325,"Not Available"
261327,"Not Available"
261328,"Not Available"
261329,"Not Available"
261330,"Not Available"
261331,"Not Available"
261332,"Not Available"
261333,"Not Available"
261335,"Not Available"
261336,"Not Available"
261337,"Not Available"
261338,"Not Available"
263301,"Not Available"
263302,"Not Available"
263303,"Not Available"
263304,"Not Available"
270003,"Not Available"
270004,"Not Available"
270012,"Not Available"
270014,"Not Available"
270017,"Not Available"
270023,"Not Available"
270032,"Not Available"
270049,"Not Available"
270051,"Not Available"
270057,"Not Available"
270074,"Not Available"
270086,"Not Available"
270087,"Not Available"
271300,"Not Available"
271301,"Not Available"
271302,"Not Available"
271303,"Not Available"
271304,"Not Available"
271305,"Not Available"
271306,"Not Available"
271307,"Not Available"
271308,"Not Available"
271309,"Not Available"
271310,"Not Available"
271311,"Not Available"
271312,"Not Available"
271313,"Not Available"
271314,"Not Available"
271315,"Not Available"
271316,"Not Available"
271317,"Not Available"
271318,"Not Available"
271319,"Not Available"
271320,"Not Available"
271321,"Not Available"
271322,"Not Available"
271323,"Not Available"
271324,"Not Available"
271325,"Not Available"
271326,"Not Available"
271327,"Not Available"
271328,"Not Available"
271329,"Not Available"
271330,"Not Available"
271331,"Not Available"
271332,"Not Available"
271333,"Not Available"
271334,"Not Available"
271335,"Not Available"
271336,"Not Available"
271337,"Not Available"
271338,"Not Available"
271339,"Not Available"
271340,"Not Available"
271341,"Not Available"
271342,"Not Available"
271343,"Not Available"
271344,"Not Available"
271345,"Not Available"
271346,"Not Available"
271347,"Not Available"
271389,"Not Available"
280003,"Not Available"
280009,"Not Available"
280013,"Not Available"
280020,"Not Available"
280023,"Not Available"
280032,"Not Available"
280040,"Not Available"
280060,"Not Available"
280061,"Not Available"
280065,"Not Available"
280077,"Not Available"
280081,"Not Available"
280105,"Not Available"
280111,"Not Available"
280125,"Not Available"
280127,"Not Available"
280128,"Not Available"
280129,"Not Available"
280130,"Not Available"
280131,"Not Available"
280132,"Not Available"
280133,"Not Available"
280134,"Not Available"
280139,"Not Available"
281300,"Not Available"
281301,"Not Available"
281302,"Not Available"
281303,"Not Available"
281304,"Not Available"
281305,"Not Available"
281306,"Not Available"
281307,"Not Available"
281308,"Not Available"
281309,"Not Available"
281310,"Not Available"
281311,"Not Available"
281312,"Not Available"
281313,"Not Available"
281314,"Not Available"
281315,"Not Available"
281316,"Not Available"
281318,"Not Available"
281319,"Not Available"
281320,"Not Available"
281321,"Not Available"
281322,"Not Available"
281323,"Not Available"
281324,"Not Available"
281325,"Not Available"
281326,"Not Available"
281327,"Not Available"
281328,"Not Available"
281329,"Not Available"
281330,"Not Available"
281331,"Not Available"
281332,"Not Available"
281333,"Not Available"
281334,"Not Available"
281335,"Not Available"
281336,"Not Available"
281338,"Not Available"
281339,"Not Available"
281340,"Not Available"
281341,"Not Available"
281342,"Not Available"
281343,"Not Available"
281344,"Not Available"
281345,"Not Available"
281346,"Not Available"
281347,"Not Available"
281348,"Not Available"
281349,"Not Available"
281350,"Not Available"
281351,"Not Available"
281352,"Not Available"
281353,"Not Available"
281354,"Not Available"
281355,"Not Available"
281356,"Not Available"
281357,"Not Available"
281358,"Not Available"
281359,"Not Available"
281360,"Not Available"
281361,"Not Available"
281362,"Not Available"
281363,"Not Available"
281364,"Not Available"
281365,"Not Available"
283300,"Not Available"
283301,"Not Available"
290001,"Not Available"
290003,"Not Available"
290005,"Not Available"
290007,"Not Available"
290008,"Not Available"
290009,"Not Available"
290012,"Not Available"
290019,79
29001F,"Not Available"
290021,"Not Available"
290022,"Not Available"
290032,"Not Available"
290039,"Not Available"
290041,"Not Available"
290042,"Not Available"
290045,"Not Available"
290046,"Not Available"
290047,"Not Available"
290049,"Not Available"
290053,"Not Available"
290054,"Not Available"
290057,82
290058,"Not Available"
291300,"Not Available"
291301,"Not Available"
291302,"Not Available"
291303,"Not Available"
291304,"Not Available"
291306,"Not Available"
291307,"Not Available"
291308,"Not Available"
291309,"Not Available"
291311,"Not Available"
291312,"Not Available"
291313,"Not Available"
291314,"Not Available"
300001,"Not Available"
300003,"Not Available"
300005,"Not Available"
300011,"Not Available"
300012,"Not Available"
300014,"Not Available"
300017,"Not Available"
300018,"Not Available"
300019,"Not Available"
300020,"Not Available"
300023,"Not Available"
300029,"Not Available"
300034,73
301300,"Not Available"
301301,"Not Available"
301302,"Not Available"
301303,"Not Available"
301304,"Not Available"
301305,"Not Available"
301306,"Not Available"
301307,"Not Available"
301308,"Not Available"
301309,"Not Available"
301310,"Not Available"
301311,"Not Available"
301312,"Not Available"
310001,"Not Available"
310002,"Not Available"
310003,"Not Available"
310005,"Not Available"
310006,"Not Available"
310008,"Not Available"
310009,"Not Available"
310010,"Not Available"
310011,"Not Available"
310012,"Not Available"
310014,"Not Available"
310015,"Not Available"
310016,"Not Available"
310017,"Not Available"
310019,"Not Available"
310021,"Not Available"
310022,71
310024,"Not Available"
310025,"Not Available"
310027,"Not Available"
310028,"Not Available"
310029,"Not Available"
310031,"Not Available"
310032,87
310034,"Not Available"
310038,"Not Available"
310039,"Not Available"
310040,"Not Available"
310041,71
310044,"Not Available"
310045,"Not Available"
310047,"Not Available"
310048,"Not Available"
310050,"Not Available"
310051,"Not Available"
310052,73
310054,"Not Available"
310057,100
310058,"Not Available"
310060,"Not Available"
310061,"Not Available"
310064,"Not Available"
310069,"Not Available"
310070,"Not Available"
310073,"Not Available"
310074,"Not Available"
310075,"Not Available"
310076,"Not Available"
310081,"Not Available"
310083,"Not Available"
310084,"Not Available"
310086,"Not Available"
310091,"Not Available"
310092,"Not Available"
310096,"Not Available"
310108,"Not Available"
310110,"Not Available"
310111,"Not Available"
310112,"Not Available"
310113,"Not Available"
310115,"Not Available"
310118,"Not Available"
310119,"Not Available"
310130,"Not Available"
313300,"Not Available"
313302,"Not Available"
320001,"Not Available"
320002,"Not Available"
320003,"Not Available"
320004,"Not Available"
320005,"Not Available"
320006,"Not Available"
320009,"Not Available"
320011,"Not Available"
320017,"Not Available"
320018,"Not Available"
320021,25
320022,"Not Available"
320030,"Not Available"
320033,"Not Available"
320038,"Not Available"
320057,"Not Available"
320058,"Not Available"
320059,"Not Available"
320060,"Not Available"
320061,"Not Available"
320062,"Not Available"
320063,"Not Available"
320065,"Not Available"
320067,"Not Available"
320070,"Not Available"
320074,"Not Available"
320084,"Not Available"
320085,"Not Available"
320086,"Not Available"
320089,"Not Available"
320090,"Not Available"
320091,"Not Available"
321300,"Not Available"
321301,"Not Available"
321302,"Not Available"
321304,"Not Available"
321305,"Not Available"
321306,"Not Available"
321307,"Not Available"
321308,"Not Available"
321309,"Not Available"
321310,"Not Available"
321311,"Not Available"
330005,"Not Available"
330006,"Not Available"
330008,"Not Available"
330009,"Not Available"
330011,"Not Available"
330013,"Not Available"
330014,"Not Available"
330019,"Not Available"
330023,"Not Available"
330024,"Not Available"
330027,"Not Available"
330028,"Not Available"
330030,"Not Available"
330033,"Not Available"
330043,"Not Available"
330044,"Not Available"
330045,"Not Available"
330046,"Not Available"
330047,"Not Available"
330049,"Not Available"
330055,"Not Available"
330056,"Not Available"
330057,"Not Available"
330058,"Not Available"
330059,"Not Available"
330065,"Not Available"
330073,"Not Available"
330074,"Not Available"
330078,"Not Available"
330079,"Not Available"
330080,"Not Available"
330084,"Not Available"
330085,"Not Available"
330086,"Not Available"
330090,100
330094,"Not Available"
330096,"Not Available"
330100,"Not Available"
330101,100
330102,"Not Available"
330103,91
330104,"Not Available"
330106,"Not Available"
330107,92
330111,"Not Available"
330115,"Not Available"
330119,"Not Available"
330125,"Not Available"
330126,69
330127,"Not Available"
330128,"Not Available"
330135,"Not Available"
330136,"Not Available"
330140,15
330141,"Not Available"
330144,"Not Available"
330151,"Not Available"
330153,67
330157,"Not Available"
330158,"Not Available"
330160,"Not Available"
330162,"Not Available"
330163,"Not Available"
330164,"Not Available"
330166,"Not Available"
330169,71
330175,"Not Available"
330180,44
330181,"Not Available"
330182,"Not Available"
330184,"Not Available"
330185,"Not Available"
330188,"Not Available"
330191,100
330193,"Not Available"
330194,"Not Available"
330195,67
330196,"Not Available"
330197,"Not Available"
330198,92
330199,"Not Available"
330201,"Not Available"
330202,"Not Available"
330203,"Not Available"
330204,"Not Available"
330205,"Not Available"
330208,"Not Available"
330211,"Not Available"
330214,"Not Available"
330215,"Not Available"
330218,"Not Available"
330219,"Not Available"
330221,"Not Available"
330222,"Not Available"
330223,"Not Available"
330224,"Not Available"
330226,"Not Available"
330229,"Not Available"
330231,"Not Available"
330233,"Not Available"
330234,"Not Available"
330235,"Not Available"
330236,"Not Available"
330238,"Not Available"
330239,73
330240,"Not Available"
330241,"Not Available"
330245,"Not Available"
330246,"Not Available"
330250,69
330259,"Not Available"
33025F,"Not Available"
330261,"Not Available"
330264,"Not Available"
330265,"Not Available"
330267,100
330270,"Not Available"
330273,"Not Available"
330276,"Not Available"
330277,"Not Available"
330279,"Not Available"
330285,"Not Available"
330286,"Not Available"
330304,"Not Available"
330307,"Not Available"
330331,"Not Available"
330332,87
330350,"Not Available"
330385,"Not Available"
330386,73
330393,"Not Available"
330394,"Not Available"
330395,"Not Available"
330396,"Not Available"
330397,"Not Available"
330399,"Not Available"
330401,"Not Available"
330403,"Not Available"
330405,"Not Available"
330406,"Not Available"
330409,"Not Available"
331301,"Not Available"
331302,"Not Available"
331303,"Not Available"
331304,"Not Available"
331305,"Not Available"
331307,"Not Available"
331309,"Not Available"
331310,"Not Available"
331311,"Not Available"
331312,"Not Available"
331313,"Not Available"
331314,"Not Available"
331315,"Not Available"
331316,"Not Available"
331317,"Not Available"
